test;A .......... is a book that tells you what words mean.;dictionary;book;gentleman;clue
test;I use the <strong>.......... </strong>to learn new words.;dictionary;book;gentleman;clue
listening;A dictionary is a book that tells you what words mean.;dictionary;book;gentleman;clue
listening;I use the dictionary to learn new words.;dictionary;book;gentleman;clue
writing;lug'at;dictionary;;;
writing;A .......... is a book that tells you what words mean.;dictionary;;;
writing;I use the <strong>.......... </strong>to learn new words.;dictionary;;;
speaking;lug'at;dictionary;;;
speaking;A .......... is a book that tells you what words mean.;dictionary;;;
speaking;I use the <strong>.......... </strong>to learn new words.;dictionary;;;
test;okrug (AQSH da);county;street;ancient;concert
test;A ...... is the largest political division of a state in the US.;county;street;ancient;concert
test;He wanted to represent the citizens of his <strong>......</strong>.;county;street;ancient;concert
listening;A county is the largest political division of a state in the US.;county;street;ancient;concert
listening;He wanted to represent the citizens of his county.;county;street;ancient;concert
writing;okrug (AQSH da);county;;;
writing;A ...... is the largest political division of a state in the US.;county;;;
writing;He wanted to represent the citizens of his <strong>......</strong>.;county;;;
speaking;okrug (AQSH da);county;;;
speaking;A ...... is the largest political division of a state in the US.;county;;;
speaking;He wanted to represent the citizens of his <strong>......</strong>.;county;;;
test;kontsert;concert;brithday;gentleman;officer
test;A ....... is an event where you listen to people play music.;concert;brithday;gentleman;officer
test;I enjoyed the <strong>....... </strong>last night. The band was very good.;concert;brithday;gentleman;officer
listening;A concert is an event where you listen to people play music.;concert;brithday;gentleman;officer
listening;I enjoyed the concert last night. The band was very good.;concert;brithday;gentleman;officer
writing;kontsert;concert;;;
writing;A ....... is an event where you listen to people play music.;concert;;;
writing;I enjoyed the <strong>....... </strong>last night. The band was very good.;concert;;;
speaking;kontsert;concert;;;
speaking;A ....... is an event where you listen to people play music.;concert;;;
speaking;I enjoyed the <strong>....... </strong>last night. The band was very good.;concert;;;
test;ashyoviy dalil;clue;paper;theater;flat
test;A .... is a fact or object that helps solve a mystery or crime.;clue;paper;theater;flat
test;The detective found some <strong>....s </strong>on the sidewalk.;clue;paper;theater;flat
listening;A clue is a fact or object that helps solve a mystery or crime.;clue;paper;theater;flat
listening;The detective found some clues on the sidewalk.;clue;paper;theater;flat
writing;ashyoviy dalil;clue;;;
writing;A .... is a fact or object that helps solve a mystery or crime.;clue;;;
writing;The detective found some <strong>....s </strong>on the sidewalk.;clue;;;
speaking;ashyoviy dalil;clue;;;
speaking;A .... is a fact or object that helps solve a mystery or crime.;clue;;;
speaking;The detective found some <strong>....s </strong>on the sidewalk.;clue;;;
test;asr;century;year;dictionary;maybe
test;A ....... is one hundred years.;century;year;dictionary;maybe
test;Our company is celebrating a <strong>....... </strong>of business in London.;century;year;dictionary;maybe
listening;A century is one hundred years.;century;year;dictionary;maybe
listening;Our company is celebrating a century of business in London.;century;year;dictionary;maybe
writing;asr;century;;;
writing;A ....... is one hundred years.;century;;;
writing;Our company is celebrating a <strong>....... </strong>of business in London.;century;;;
speaking;asr;century;;;
speaking;A ....... is one hundred years.;century;;;
speaking;Our company is celebrating a <strong>....... </strong>of business in London.;century;;;
test;taxta;board;flower;ancient;publish
test;A ..... is a flat piece of wood.;board;flower;ancient;publish
test;The sign was made of a few wooden <strong>.....s</strong>.;board;flower;ancient;publish
listening;A board is a flat piece of wood.;board;flower;ancient;publish
listening;The sign was made of a few wooden boards.;board;flower;ancient;publish
writing;taxta;board;;;
writing;A ..... is a flat piece of wood.;board;;;
writing;The sign was made of a few wooden <strong>.....s</strong>.;board;;;
speaking;taxta;board;;;
speaking;A ..... is a flat piece of wood.;board;;;
speaking;The sign was made of a few wooden <strong>.....s</strong>.;board;;;
test;qadimiy;ancient;new;clue;pound
test;If something is ......., it is very old.;ancient;new;clue;pound
test;I want to see the <strong>....... </strong>buildings in Rome.;ancient;new;clue;pound
listening;If something is ancient, it is very old.;ancient;new;clue;pound
listening;I want to see the ancient buildings in Rome.;ancient;new;clue;pound
writing;qadimiy;ancient;;;
writing;If something is ......., it is very old.;ancient;;;
writing;I want to see the <strong>....... </strong>buildings in Rome.;ancient;;;
speaking;qadimiy;ancient;;;
speaking;If something is ......., it is very old.;ancient;;;
speaking;I want to see the <strong>....... </strong>buildings in Rome.;ancient;;;
test;akademiya;academy;univercity;gentleman;hidden
test;An ....... is a special type of school.;academy;univercity;gentleman;hidden
test;There are many courses taught at the <strong>....... </strong>that I go to.;academy;univercity;gentleman;hidden
listening;An academy is a special type of school.;academy;univercity;gentleman;hidden
listening;There are many courses taught at the academy that I go to.;academy;univercity;gentleman;hidden
writing;akademiya;academy;;;
writing;An ....... is a special type of school.;academy;;;
writing;There are many courses taught at the <strong>....... </strong>that I go to.;academy;;;
speaking;akademiya;academy;;;
speaking;An ....... is a special type of school.;academy;;;
speaking;There are many courses taught at the <strong>....... </strong>that I go to.;academy;;;
test;haligacha;yet;remotely;consume;wonder
test;... is used to say something has not happened up to now.;yet;remotely;consume;wonder
test;"We can’t go out <strong>...</strong>; we’re still eating.";yet;remotely;consume;wonder
listening;Yet is used to say something has not happened up to now.;yet;remotely;consume;wonder
listening;"We can’t go out yet; we’re still eating.";yet;remotely;consume;wonder
writing;haligacha;yet;;;
writing;... is used to say something has not happened up to now.;yet;;;
writing;"We can’t go out <strong>...</strong>; we’re still eating.";yet;;;
speaking;haligacha;yet;;;
speaking;... is used to say something has not happened up to now.;yet;;;
speaking;"We can’t go out <strong>...</strong>; we’re still eating.";yet;;;
test;ajablanmoq;wonder;amaze;characteristic;happen
test;To ...... is to ask yourself questions or have a need to know.;wonder;amaze;characteristic;happen
test;The young mother <strong>......ed </strong>if she’d have a boy or a girl.;wonder;amaze;characteristic;happen
listening;To wonder is to ask yourself questions or have a need to know.;wonder;amaze;characteristic;happen
listening;The young mother wondered if she’d have a boy or a girl.;wonder;amaze;characteristic;happen
writing;ajablanmoq;wonder;;;
writing;To ...... is to ask yourself questions or have a need to know.;wonder;;;
writing;The young mother <strong>......ed </strong>if she’d have a boy or a girl.;wonder;;;
speaking;ajablanmoq;wonder;;;
speaking;To ...... is to ask yourself questions or have a need to know.;wonder;;;
speaking;The young mother <strong>......ed </strong>if she’d have a boy or a girl.;wonder;;;
test;xavf;risk;serenity;consume;opportunity
test;A .... is a chance of something bad happening.;risk;serenity;consume;opportunity
test;I took a <strong>.... </strong>and climbed the snowy mountain.;risk;serenity;consume;opportunity
listening;A risk is a chance of something bad happening.;risk;serenity;consume;opportunity
listening;I took a risk and climbed the snowy mountain.;risk;serenity;consume;opportunity
writing;xavf;risk;;;
writing;A .... is a chance of something bad happening.;risk;;;
writing;I took a <strong>.... </strong>and climbed the snowy mountain.;risk;;;
speaking;xavf;risk;;;
speaking;A .... is a chance of something bad happening.;risk;;;
speaking;I took a <strong>.... </strong>and climbed the snowy mountain.;risk;;;
test;javob bermoq;respond;counteraction;wonder;breathe
test;To ....... is to give an answer to what someone else said.;respond;counteraction;wonder;breathe
test;When the teacher asked the question, we all <strong>.......ed</strong>.;respond;counteraction;wonder;breathe
listening;To respond is to give an answer to what someone else said.;respond;counteraction;wonder;breathe
listening;When the teacher asked the question, we all responded.;respond;counteraction;wonder;breathe
writing;javob bermoq;respond;;;
writing;To ....... is to give an answer to what someone else said.;respond;;;
writing;When the teacher asked the question, we all <strong>.......ed</strong>.;respond;;;
speaking;javob bermoq;respond;;;
speaking;To ....... is to give an answer to what someone else said.;respond;;;
speaking;When the teacher asked the question, we all <strong>.......ed</strong>.;respond;;;
test;anglamoq;realize;understand;yet;happen
test;To ....... is to suddenly understand.;realize;understand;yet;happen
test;After I left my house, I <strong>.......d </strong>that I left the light on.;realize;understand;yet;happen
listening;To realize is to suddenly understand.;realize;understand;yet;happen
listening;After I left my house, I realized that I left the light on.;realize;understand;yet;happen
writing;anglamoq;realize;;;
writing;To ....... is to suddenly understand.;realize;;;
writing;After I left my house, I <strong>.......d </strong>that I left the light on.;realize;;;
speaking;anglamoq;realize;;;
speaking;To ....... is to suddenly understand.;realize;;;
speaking;After I left my house, I <strong>.......d </strong>that I left the light on.;realize;;;
test;poyga;race;competition;wonder;prize
test;A .... is a contest to see who is the fastest.;race;competition;wonder;prize
test;Paul is a fast runner, so he easily won the <strong>....</strong>.;race;competition;wonder;prize
listening;A race is a contest to see who is the fastest.;race;competition;wonder;prize
listening;Paul is a fast runner, so he easily won the race.;race;competition;wonder;prize
writing;poyga;race;;;
writing;A .... is a contest to see who is the fastest.;race;;;
writing;Paul is a fast runner, so he easily won the <strong>....</strong>.;race;;;
speaking;poyga;race;;;
speaking;A .... is a contest to see who is the fastest.;race;;;
speaking;Paul is a fast runner, so he easily won the <strong>....</strong>.;race;;;
test;sovrin;prize;repression;excite;fear
test;A ..... is something of value that is given to the winner.;prize;repression;excite;fear
test;I won a <strong>..... </strong>for getting the best grade on my science test.;prize;repression;excite;fear
listening;A prize is something of value that is given to the winner.;prize;repression;excite;fear
listening;I won a prize for getting the best grade on my science test.;prize;repression;excite;fear
writing;sovrin;prize;;;
writing;A ..... is something of value that is given to the winner.;prize;;;
writing;I won a <strong>..... </strong>for getting the best grade on my science test.;prize;;;
speaking;sovrin;prize;;;
speaking;A ..... is something of value that is given to the winner.;prize;;;
speaking;I won a <strong>..... </strong>for getting the best grade on my science test.;prize;;;
test;imkoniyat;opportunity;vantage-ground;characteristic;length
test;An ........... is a chance to do something.;opportunity;vantage-ground;characteristic;length
test;I had an <strong>........... </strong>to take pictures in the jungle.;opportunity;vantage-ground;characteristic;length
listening;An opportunity is a chance to do something.;opportunity;vantage-ground;characteristic;length
listening;I had an opportunity to take pictures in the jungle.;opportunity;vantage-ground;characteristic;length
writing;imkoniyat;opportunity;;;
writing;An ........... is a chance to do something.;opportunity;;;
writing;I had an <strong>........... </strong>to take pictures in the jungle.;opportunity;;;
speaking;imkoniyat;opportunity;;;
speaking;An ........... is a chance to do something.;opportunity;;;
speaking;I had an <strong>........... </strong>to take pictures in the jungle.;opportunity;;;
test;kuzatmoq;observe;follow;consume;excite
test;To ....... something is to watch it.;observe;follow;consume;excite
test;Brian <strong>.......d </strong>the sun rising over the mountains.;observe;follow;consume;excite
listening;To observe something is to watch it.;observe;follow;consume;excite
listening;Brian observed the sun rising over the mountains.;observe;follow;consume;excite
writing;kuzatmoq;observe;;;
writing;To ....... something is to watch it.;observe;;;
writing;Brian <strong>.......d </strong>the sun rising over the mountains.;observe;;;
speaking;kuzatmoq;observe;;;
speaking;To ....... something is to watch it.;observe;;;
speaking;Brian <strong>.......d </strong>the sun rising over the mountains.;observe;;;
test;Xato;mistake;inaccuracy;risk;prize
test;A ....... is something you do wrong.;mistake;inaccuracy;risk;prize
test;My boss always yells at me when I make a <strong>.......</strong>.;mistake;inaccuracy;risk;prize
listening;A mistake is something you do wrong.;mistake;inaccuracy;risk;prize
listening;My boss always yells at me when I make a mistake.;mistake;inaccuracy;risk;prize
writing;Xato;mistake;;;
writing;A ....... is something you do wrong.;mistake;;;
writing;My boss always yells at me when I make a <strong>.......</strong>.;mistake;;;
speaking;Xato;mistake;;;
speaking;A ....... is something you do wrong.;mistake;;;
speaking;My boss always yells at me when I make a <strong>.......</strong>.;mistake;;;
test;uzunlik;length;enumeration;excite;fear
test;The ...... of something is how long it is from one end to the other.;length;enumeration;excite;fear
test;The <strong>...... </strong>of the floor is three meters.;length;enumeration;excite;fear
listening;The length of something is how long it is from one end to the other.;length;enumeration;excite;fear
listening;The length of the floor is three meters.;length;enumeration;excite;fear
writing;uzunlik;length;;;
writing;The ...... of something is how long it is from one end to the other.;length;;;
writing;The <strong>...... </strong>of the floor is three meters.;length;;;
speaking;uzunlik;length;;;
speaking;The ...... of something is how long it is from one end to the other.;length;;;
speaking;The <strong>...... </strong>of the floor is three meters.;length;;;
test;sodir bo'lmoq;happen;undergo;excite;realize
test;If someone ......s to do something, they do it by chance.;happen;undergo;excite;realize
test;I <strong>......ed </strong>to meet some new friends at school today.;happen;undergo;excite;realize
listening;If someone happens to do something, they do it by chance.;happen;undergo;excite;realize
listening;I happened to meet some new friends at school today.;happen;undergo;excite;realize
writing;sodir bo'lmoq;happen;;;
writing;If someone ......s to do something, they do it by chance.;happen;;;
writing;I <strong>......ed </strong>to meet some new friends at school today.;happen;;;
speaking;sodir bo'lmoq;happen;;;
speaking;If someone ......s to do something, they do it by chance.;happen;;;
speaking;I <strong>......ed </strong>to meet some new friends at school today.;happen;;;
test;bahtli;fortunate;lucky;characteristic;respond
test;If you are ........., you are lucky.;fortunate;lucky;characteristic;respond
test;I was <strong>......... </strong>to get a seat.;fortunate;lucky;characteristic;respond
listening;If you are fortunate, you are lucky.;fortunate;lucky;characteristic;respond
listening;I was fortunate to get a seat.;fortunate;lucky;characteristic;respond
writing;bahtli;fortunate;;;
writing;If you are ........., you are lucky.;fortunate;;;
writing;I was <strong>......... </strong>to get a seat.;fortunate;;;
speaking;bahtli;fortunate;;;
speaking;If you are ........., you are lucky.;fortunate;;;
speaking;I was <strong>......... </strong>to get a seat.;fortunate;;;
test;qo'rquv;fear;startle;happen;realize
test;.... is the feeling of being afraid.;fear;startle;happen;realize
test;I have a great <strong>.... </strong>of skateboarding.;fear;startle;happen;realize
listening;Fear is the feeling of being afraid.;fear;startle;happen;realize
listening;I have a great fear of skateboarding.;fear;startle;happen;realize
writing;qo'rquv;fear;;;
writing;.... is the feeling of being afraid.;fear;;;
writing;I have a great <strong>.... </strong>of skateboarding.;fear;;;
speaking;qo'rquv;fear;;;
speaking;.... is the feeling of being afraid.;fear;;;
speaking;I have a great <strong>.... </strong>of skateboarding.;fear;;;
test;ekstremal;extreme;sharp;length;happen
test;If something is ......., it is in a large amount or degree.;extreme;sharp;length;happen
test;His workout was so <strong>....... </strong>that he was sweating heavily.;extreme;sharp;length;happen
listening;If something is extreme, it is in a large amount or degree.;extreme;sharp;length;happen
listening;His workout was so extreme that he was sweating heavily.;extreme;sharp;length;happen
writing;ekstremal;extreme;;;
writing;If something is ......., it is in a large amount or degree.;extreme;;;
writing;His workout was so <strong>....... </strong>that he was sweating heavily.;extreme;;;
speaking;ekstremal;extreme;;;
speaking;If something is ......., it is in a large amount or degree.;extreme;;;
speaking;His workout was so <strong>....... </strong>that he was sweating heavily.;extreme;;;
test;xursand qilmoq;excite;retribution;consume;prize
test;To ...... someone means to make them happy and interested.;excite;retribution;consume;prize
test;I heard about the school dance on Friday. This <strong>......d </strong>me.;excite;retribution;consume;prize
listening;To excite someone means to make them happy and interested.;excite;retribution;consume;prize
listening;I heard about the school dance on Friday. This excited me.;excite;retribution;consume;prize
writing;xursand qilmoq;excite;;;
writing;To ...... someone means to make them happy and interested.;excite;;;
writing;I heard about the school dance on Friday. This <strong>......d </strong>me.;excite;;;
speaking;xursand qilmoq;excite;;;
speaking;To ...... someone means to make them happy and interested.;excite;;;
speaking;I heard about the school dance on Friday. This <strong>......d </strong>me.;excite;;;
test;iste'mol qilmoq;consume;comprehend;across;extreme
test;To ....... something means to eat or drink it.;consume;comprehend;across;extreme
test;Jack <strong>.......d </strong>a whole plate of spaghetti.;consume;comprehend;across;extreme
listening;To consume something means to eat or drink it.;consume;comprehend;across;extreme
listening;Jack consumed a whole plate of spaghetti.;consume;comprehend;across;extreme
writing;iste'mol qilmoq;consume;;;
writing;To ....... something means to eat or drink it.;consume;;;
writing;Jack <strong>.......d </strong>a whole plate of spaghetti.;consume;;;
speaking;iste'mol qilmoq;consume;;;
speaking;To ....... something means to eat or drink it.;consume;;;
speaking;Jack <strong>.......d </strong>a whole plate of spaghetti.;consume;;;
test;xususiyat;characteristic;vulnerability;fear;realize
test;A .............. is something that shows what a person or a thing is like.;characteristic;vulnerability;fear;realize
test;One <strong>.............. </strong>of tigers is their black stripes.;characteristic;vulnerability;fear;realize
listening;A characteristic is something that shows what a person or a thing is like.;characteristic;vulnerability;fear;realize
listening;One characteristic of tigers is their black stripes.;characteristic;vulnerability;fear;realize
writing;xususiyat;characteristic;;;
writing;A .............. is something that shows what a person or a thing is like.;characteristic;;;
writing;One <strong>.............. </strong>of tigers is their black stripes.;characteristic;;;
speaking;xususiyat;characteristic;;;
speaking;A .............. is something that shows what a person or a thing is like.;characteristic;;;
speaking;One <strong>.............. </strong>of tigers is their black stripes.;characteristic;;;
test;nafas olmoq;breathe;inhale;race;across
test;To ....... means to let air go in and out of your body.;breathe;inhale;race;across
test;We need strong healthy lungs to help us <strong>....... </strong>well.;breathe;inhale;race;across
listening;To breathe means to let air go in and out of your body.;breathe;inhale;race;across
listening;We need strong healthy lungs to help us breathe well.;breathe;inhale;race;across
writing;nafas olmoq;breathe;;;
writing;To ....... means to let air go in and out of your body.;breathe;;;
writing;We need strong healthy lungs to help us <strong>....... </strong>well.;breathe;;;
speaking;nafas olmoq;breathe;;;
speaking;To ....... means to let air go in and out of your body.;breathe;;;
speaking;We need strong healthy lungs to help us <strong>....... </strong>well.;breathe;;;
test;orqali;across;though;opportunity;realize
test;To go ...... something is to go to the other side of it.;across;though;opportunity;realize
test;He walked <strong>...... </strong>the board to the other side.;across;though;opportunity;realize
listening;To go across something is to go to the other side of it.;across;though;opportunity;realize
listening;He walked across the board to the other side.;across;though;opportunity;realize
writing;orqali;across;;;
writing;To go ...... something is to go to the other side of it.;across;;;
writing;He walked <strong>...... </strong>the board to the other side.;across;;;
speaking;orqali;across;;;
speaking;To go ...... something is to go to the other side of it.;across;;;
speaking;He walked <strong>...... </strong>the board to the other side.;across;;;
test;texnologiya;technology;science;print;local
test;.......... is new things made by using science.;technology;science;print;local
test;He loves <strong>.......... </strong>such as laptop computers.;technology;science;print;local
listening;Technology is new things made by using science.;technology;science;print;local
listening;He loves technology such as laptop computers.;technology;science;print;local
writing;texnologiya;technology;;;
writing;.......... is new things made by using science.;technology;;;
writing;He loves <strong>.......... </strong>such as laptop computers.;technology;;;
speaking;texnologiya;technology;;;
speaking;.......... is new things made by using science.;technology;;;
speaking;He loves <strong>.......... </strong>such as laptop computers.;technology;;;
test;azoblanmoq;suffer;pleased;novel;silly
test;To ...... is to feel pain.;suffer;pleased;novel;silly
test;Her headache made her <strong>...... </strong>all day.;suffer;pleased;novel;silly
listening;To suffer is to feel pain.;suffer;pleased;novel;silly
listening;Her headache made her suffer all day.;suffer;pleased;novel;silly
writing;azoblanmoq;suffer;;;
writing;To ...... is to feel pain.;suffer;;;
writing;Her headache made her <strong>...... </strong>all day.;suffer;;;
speaking;azoblanmoq;suffer;;;
speaking;To ...... is to feel pain.;suffer;;;
speaking;Her headache made her <strong>...... </strong>all day.;suffer;;;
test;do'kon;store;stock;control;suffer
test;A ..... is a place where you can buy things.;store;stock;control;suffer
test;I picked up a few things at the grocery <strong>.....</strong>.;store;stock;control;suffer
listening;A store is a place where you can buy things.;store;stock;control;suffer
listening;I picked up a few things at the grocery store.;store;stock;control;suffer
writing;do'kon;store;;;
writing;A ..... is a place where you can buy things.;store;;;
writing;I picked up a few things at the grocery <strong>.....</strong>.;store;;;
speaking;do'kon;store;;;
speaking;A ..... is a place where you can buy things.;store;;;
speaking;I picked up a few things at the grocery <strong>.....</strong>.;store;;;
test;ahmoq;silly;rational;outline;print
test;If someone or something is ....., they show a lack of thought.;silly;rational;outline;print
test;I made a <strong>..... </strong>mistake of dropping mom’s vase.;silly;rational;outline;print
listening;If someone or something is silly, they show a lack of thought.;silly;rational;outline;print
listening;I made a silly mistake of dropping mom’s vase.;silly;rational;outline;print
writing;ahmoq;silly;;;
writing;If someone or something is ....., they show a lack of thought.;silly;;;
writing;I made a <strong>..... </strong>mistake of dropping mom’s vase.;silly;;;
speaking;ahmoq;silly;;;
speaking;If someone or something is ....., they show a lack of thought.;silly;;;
speaking;I made a <strong>..... </strong>mistake of dropping mom’s vase.;silly;;;
test;varaq;sheet;pigment;local;example
test;A ..... is a thin flat piece of paper.;sheet;pigment;local;example
test;I only needed a single <strong>..... </strong>of paper to do my homework.;sheet;pigment;local;example
listening;A sheet is a thin flat piece of paper.;sheet;pigment;local;example
listening;I only needed a single sheet of paper to do my homework.;sheet;pigment;local;example
writing;varaq;sheet;;;
writing;A ..... is a thin flat piece of paper.;sheet;;;
writing;I only needed a single <strong>..... </strong>of paper to do my homework.;sheet;;;
speaking;varaq;sheet;;;
speaking;A ..... is a thin flat piece of paper.;sheet;;;
speaking;I only needed a single <strong>..... </strong>of paper to do my homework.;sheet;;;
test;sahna;scene;bagnio;suffer;direct
test;A ..... is one part of a book or movie.;scene;bagnio;suffer;direct
test;A movie is made up of many short pieces or <strong>.....s</strong>.;scene;bagnio;suffer;direct
listening;A scene is one part of a book or movie.;scene;bagnio;suffer;direct
listening;A movie is made up of many short pieces or scenes.;scene;bagnio;suffer;direct
writing;sahna;scene;;;
writing;A ..... is one part of a book or movie.;scene;;;
writing;A movie is made up of many short pieces or <strong>.....s</strong>.;scene;;;
speaking;sahna;scene;;;
speaking;A ..... is one part of a book or movie.;scene;;;
speaking;A movie is made up of many short pieces or <strong>.....s</strong>.;scene;;;
test;chop etmoq;print;type;suffer;novel
test;To ..... something is to put it onto paper.;print;type;suffer;novel
test;Make sure that you <strong>..... </strong>your name clearly.;print;type;suffer;novel
listening;To print something is to put it onto paper.;print;type;suffer;novel
listening;Make sure that you print your name clearly.;print;type;suffer;novel
writing;chop etmoq;print;;;
writing;To ..... something is to put it onto paper.;print;;;
writing;Make sure that you <strong>..... </strong>your name clearly.;print;;;
speaking;chop etmoq;print;;;
speaking;To ..... something is to put it onto paper.;print;;;
speaking;Make sure that you <strong>..... </strong>your name clearly.;print;;;
test;shoir;poet;writer;example;coach
test;A .... is a person who writes poems.;poet;writer;example;coach
test;William Shakespeare was one of the greatest <strong>....s</strong>.;poet;writer;example;coach
listening;A poet is a person who writes poems.;poet;writer;example;coach
listening;William Shakespeare was one of the greatest poets.;poet;writer;example;coach
writing;shoir;poet;;;
writing;A .... is a person who writes poems.;poet;;;
writing;William Shakespeare was one of the greatest <strong>....s</strong>.;poet;;;
speaking;shoir;poet;;;
speaking;A .... is a person who writes poems.;poet;;;
speaking;William Shakespeare was one of the greatest <strong>....s</strong>.;poet;;;
test;reja;outline;deduction;control;print
test;An ....... is the plan for a story or essay.;outline;deduction;control;print
test;Before I wrote my essay, I made an <strong>.......</strong>.;outline;deduction;control;print
listening;An outline is the plan for a story or essay.;outline;deduction;control;print
listening;Before I wrote my essay, I made an outline.;outline;deduction;control;print
writing;reja;outline;;;
writing;An ....... is the plan for a story or essay.;outline;;;
writing;Before I wrote my essay, I made an <strong>.......</strong>.;outline;;;
speaking;reja;outline;;;
speaking;An ....... is the plan for a story or essay.;outline;;;
speaking;Before I wrote my essay, I made an <strong>.......</strong>.;outline;;;
test;roman;novel;creature;store;mail
test;A ..... is a book that tells a story.;novel;creature;store;mail
test;He wrote a great <strong>..... </strong>about ancient China.;novel;creature;store;mail
listening;A novel is a book that tells a story.;novel;creature;store;mail
listening;He wrote a great novel about ancient China.;novel;creature;store;mail
writing;roman;novel;;;
writing;A ..... is a book that tells a story.;novel;;;
writing;He wrote a great <strong>..... </strong>about ancient China.;novel;;;
speaking;roman;novel;;;
speaking;A ..... is a book that tells a story.;novel;;;
speaking;He wrote a great <strong>..... </strong>about ancient China.;novel;;;
test;pochta;mail;postage;print;sheet
test;.... is letters and other things sent to people.;mail;postage;print;sheet
test;I get a lot of <strong>.... </strong>because I have friends all over the world.;mail;postage;print;sheet
listening;Mail is letters and other things sent to people.;mail;postage;print;sheet
listening;I get a lot of mail because I have friends all over the world.;mail;postage;print;sheet
writing;pochta;mail;;;
writing;.... is letters and other things sent to people.;mail;;;
writing;I get a lot of <strong>.... </strong>because I have friends all over the world.;mail;;;
speaking;pochta;mail;;;
speaking;.... is letters and other things sent to people.;mail;;;
speaking;I get a lot of <strong>.... </strong>because I have friends all over the world.;mail;;;
test;sehrli;magical;enchanted;local;scene
test;....... describes a quality that makes someone or something special.;magical;enchanted;local;scene
test;The fireworks made the night sky look so <strong>.......</strong>.;magical;enchanted;local;scene
listening;Magical describes a quality that makes someone or something special.;magical;enchanted;local;scene
listening;The fireworks made the night sky look so magical.;magical;enchanted;local;scene
writing;sehrli;magical;;;
writing;....... describes a quality that makes someone or something special.;magical;;;
writing;The fireworks made the night sky look so <strong>.......</strong>.;magical;;;
speaking;sehrli;magical;;;
speaking;....... describes a quality that makes someone or something special.;magical;;;
speaking;The fireworks made the night sky look so <strong>.......</strong>.;magical;;;
test;mahalliy;local;convenient;print;description
test;If something is ....., it is nearby.;local;convenient;print;description
test;The <strong>..... </strong>market in my neighborhood sells all the food we need.;local;convenient;print;description
listening;If something is local, it is nearby.;local;convenient;print;description
listening;The local market in my neighborhood sells all the food we need.;local;convenient;print;description
writing;mahalliy;local;;;
writing;If something is ....., it is nearby.;local;;;
writing;The <strong>..... </strong>market in my neighborhood sells all the food we need.;local;;;
speaking;mahalliy;local;;;
speaking;If something is ....., it is nearby.;local;;;
speaking;The <strong>..... </strong>market in my neighborhood sells all the food we need.;local;;;
test;chegara;limit;range;coach;sheet
test;A ..... is the largest or smallest amount of something that you allow.;limit;range;coach;sheet
test;My mother put a <strong>..... </strong>on how much I could use the phone.;limit;range;coach;sheet
listening;A limit is the largest or smallest amount of something that you allow.;limit;range;coach;sheet
listening;My mother put a limit on how much I could use the phone.;limit;range;coach;sheet
writing;chegara;limit;;;
writing;A ..... is the largest or smallest amount of something that you allow.;limit;;;
writing;My mother put a <strong>..... </strong>on how much I could use the phone.;limit;;;
speaking;chegara;limit;;;
speaking;A ..... is the largest or smallest amount of something that you allow.;limit;;;
speaking;My mother put a <strong>..... </strong>on how much I could use the phone.;limit;;;
test;misol;example;paragon;description;local
test;An ....... of something is a thing that is typical of it.;example;paragon;description;local
test;Cola is an <strong>....... </strong>of a soft drink.;example;paragon;description;local
listening;An example of something is a thing that is typical of it.;example;paragon;description;local
listening;Cola is an example of a soft drink.;example;paragon;description;local
writing;misol;example;;;
writing;An ....... of something is a thing that is typical of it.;example;;;
writing;Cola is an <strong>....... </strong>of a soft drink.;example;;;
speaking;misol;example;;;
speaking;An ....... of something is a thing that is typical of it.;example;;;
speaking;Cola is an <strong>....... </strong>of a soft drink.;example;;;
test;imtihon;exam;trial;poet;description
test;An .... is a test.;exam;trial;poet;description
test;I did some practice questions for the math <strong>.... </strong>on the board.;exam;trial;poet;description
listening;An exam is a test.;exam;trial;poet;description
listening;I did some practice questions for the math exam on the board.;exam;trial;poet;description
writing;imtihon;exam;;;
writing;An .... is a test.;exam;;;
writing;I did some practice questions for the math <strong>.... </strong>on the board.;exam;;;
speaking;imtihon;exam;;;
speaking;An .... is a test.;exam;;;
speaking;I did some practice questions for the math <strong>.... </strong>on the board.;exam;;;
test;to'g'ri;direct;curving;mail;suffer
test;If something is ......, it goes straight between two places.;direct;curving;mail;suffer
test;The green path is a <strong>...... </strong>route to my house.;direct;curving;mail;suffer
listening;If something is direct, it goes straight between two places.;direct;curving;mail;suffer
listening;The green path is a direct route to my house.;direct;curving;mail;suffer
writing;to'g'ri;direct;;;
writing;If something is ......, it goes straight between two places.;direct;;;
writing;The green path is a <strong>...... </strong>route to my house.;direct;;;
speaking;to'g'ri;direct;;;
speaking;If something is ......, it goes straight between two places.;direct;;;
speaking;The green path is a <strong>...... </strong>route to my house.;direct;;;
test;Tavsif;description;exposition;suffer;magical
test;A ........... of someone or something says what they are like.;description;exposition;suffer;magical
test;I gave a <strong>........... </strong>of the man with the gun and hat to the police.;description;exposition;suffer;magical
listening;A description of someone or something says what they are like.;description;exposition;suffer;magical
listening;I gave a description of the man with the gun and hat to the police.;description;exposition;suffer;magical
writing;Tavsif;description;;;
writing;A ........... of someone or something says what they are like.;description;;;
writing;I gave a <strong>........... </strong>of the man with the gun and hat to the police.;description;;;
speaking;Tavsif;description;;;
speaking;A ........... of someone or something says what they are like.;description;;;
